lead_status,lifecycle_stage,contact_owner,last_activity_date,marketing_contact_status,create_date,student_type,athletics,event_attended,campus_location,paid_lead_list,organic_lead_list,degree,data_origin,normalized_source,lead_type
App Submitted - Unqualified,Applicant,UDR 06,2026-06-10 12:41:00,Marketing contact,2026-06-07 15:02:00,Domestic (U.S. Citizen or Green Card Holder),,,San Jose,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
Outreach Attempt 1,Lead,UDR 23,2026-06-10 12:48:00,Marketing contact,2026-06-08 23:21:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 81,,,Uploaded paid leads workbook,Source 81,Paid
Outreach Attempt 1,Lead,UDR 23,2026-06-10 12:48:00,Marketing contact,2026-06-08 15:24:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 81,,,Uploaded paid leads workbook,Source 81,Paid
Outreach Attempt 1,Lead,UDR 23,2026-06-10 12:50:00,Marketing contact,2026-06-08 12:31:00,Military/Veteran,,,,Source 80,,,Uploaded paid leads workbook,Source 80,Paid
Warm Lead,Lead,UDR 23,2026-06-10 12:51:00,Marketing contact,2026-06-07 20:31:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 81,,,Uploaded paid leads workbook,Source 81,Paid
Outreach Attempt 1,Lead,UDR 14,2026-06-10 12:52:00,Marketing contact,2026-06-10 12:43:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Outreach Attempt 1,Lead,UDR 23,2026-06-10 12:53:00,Marketing contact,2026-06-07 08:48:00,Military/Veteran,,,,Source 80,,,Uploaded paid leads workbook,Source 80,Paid
Outreach Attempt 1,Lead,UDR 14,2026-06-10 12:54:00,Marketing contact,2026-06-10 12:33:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Outreach Attempt 1,Lead,UDR 23,2026-06-10 12:55:00,Marketing contact,2026-06-05 22:33:00,Military/Veteran,,,,Source 80,,,Uploaded paid leads workbook,Source 80,Paid
Outreach Attempt 1,Lead,UDR 23,2026-06-10 12:56:00,Marketing contact,2026-06-05 12:05:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 81,,,Uploaded paid leads workbook,Source 81,Paid
Outreach Attempt 1,Lead,UDR 23,2026-06-10 12:59:00,Marketing contact,2026-06-05 11:59:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 81,,,Uploaded paid leads workbook,Source 81,Paid
,Lead,UDR 06,2026-06-10 12:59:00,Marketing contact,2026-06-10 12:33:00,,,Source 121,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
Outreach Attempt 1,Lead,UDR 23,2026-06-10 13:00:00,Marketing contact,2026-06-05 08:43:00,Military/Veteran,,,,Source 80,,,Uploaded paid leads workbook,Source 80,Paid
,Lead,UDR 25,2026-06-10 13:00:00,Marketing contact,2026-06-10 12:33:00,,,Source 121,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
New,Lead,UDR 12,2026-06-10 13:01:00,Marketing contact,2026-06-10 12:45:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Outreach Attempt 1,Lead,UDR 14,2026-06-10 13:01:00,Marketing contact,2026-06-10 12:25:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 81,,,Uploaded paid leads workbook,Source 81,Paid
,Lead,UDR 02,2026-06-10 13:01:00,Marketing contact,2026-06-10 12:33:00,,,Source 121,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
Warm Lead,Lead,UDR 23,2026-06-10 13:01:00,Marketing contact,2026-06-04 07:56:00,Military/Veteran,,,,Source 80,,,Uploaded paid leads workbook,Source 80,Paid
,Lead,UDR 12,2026-06-10 13:02:00,Marketing contact,2026-06-10 12:33:00,,,Source 121,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
,Lead,UDR 17,2026-06-10 13:03:00,Marketing contact,2026-06-10 12:33:00,,,Source 121,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
,Lead,UDR 17,2026-06-10 13:04:00,Marketing contact,2026-06-10 12:33:00,,,Source 121,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
,Lead,UDR 17,2026-06-10 13:05:00,Marketing contact,2026-06-10 12:33:00,,,Source 121,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
,Lead,UDR 25,2026-06-10 13:07:00,Marketing contact,2026-06-10 12:33:00,,,Source 121,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
Do Not Contact,Not a Lead,UDR 17,2026-06-10 13:08:00,Marketing contact,2026-06-10 12:23:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
,Lead,UDR 23,2026-06-10 13:08:00,Marketing contact,2026-06-10 12:33:00,,,Source 121,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
,Lead,UDR 17,2026-06-10 13:09:00,Marketing contact,2026-06-10 12:33:00,,,Source 121,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
,Lead,UDR 25,2026-06-10 13:09:00,Marketing contact,2026-06-10 12:33:00,,,Source 121,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
,Lead,UDR 17,2026-06-10 13:15:00,Marketing contact,2026-06-10 12:33:00,,,Source 121,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
,Lead,UDR 23,2026-06-10 13:17:00,Marketing contact,2026-06-10 12:33:00,,,Source 121,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
,Lead,UDR 25,2026-06-10 13:19:00,Marketing contact,2026-06-10 12:33:00,,,Source 121,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
,Lead,UDR 21,2026-06-10 13:19:00,Marketing contact,2026-06-10 12:33:00,,,Source 121,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
,Lead,UDR 21,2026-06-10 13:20:00,Marketing contact,2026-06-10 12:33:00,,,Source 121,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
,Lead,UDR 23,2026-06-10 13:20:00,Marketing contact,2026-06-10 12:33:00,,,Source 121,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
,Lead,UDR 12,2026-06-10 13:21:00,Marketing contact,2026-06-10 12:33:00,,,Source 121,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
,Lead,UDR 23,2026-06-10 13:22:00,Marketing contact,2026-06-10 12:33:00,,,Source 121,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
Cold Lead,Lead,UDR 17,2026-06-10 13:23:00,Marketing contact,2026-06-10 12:41:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
,Lead,UDR 21,2026-06-10 13:24:00,Marketing contact,2026-06-10 12:33:00,,,Source 121,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
Enrolled,Enrolled,UDR 06,2026-06-10 13:26:00,Marketing contact,2026-06-06 13:44:00,Military/Veteran,,,San Diego,Source 80,,,Uploaded paid leads workbook,Source 80,Paid
Cold Lead,Lead,UDR 02,2026-06-10 13:29:00,Marketing contact,2026-06-09 20:22:00,Military/Veteran,,,,Source 80,,,Uploaded paid leads workbook,Source 80,Paid
Outreach Attempt 1,Lead,UDR 02,2026-06-10 13:38:00,Marketing contact,2026-06-10 12:34:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Outreach Attempt 1,Lead,UDR 02,2026-06-10 13:39:00,Marketing contact,2026-06-10 12:44:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Outreach Attempt 1,Lead,UDR 23,2026-06-10 13:44:00,Marketing contact,2026-06-04 07:12:00,Military/Veteran,,,,Source 80,,,Uploaded paid leads workbook,Source 80,Paid
Outreach Attempt 1,Lead,UDR 06,2026-06-10 13:44:00,Marketing contact,2026-06-10 12:49:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Hot Lead,Lead,UDR 14,2026-06-10 13:49:00,Marketing contact,2026-06-10 12:24:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Cold Lead,Lead,UDR 02,2026-06-10 13:51:00,Marketing contact,2026-06-10 12:33:00,,,Source 121,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
Outreach Attempt 1,Lead,UDR 17,2026-06-10 13:54:00,Marketing contact,2026-06-08 19:41:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 81,,,Uploaded paid leads workbook,Source 81,Paid
Interviewed - Not Ready,Lead,UDR 02,2026-06-10 13:56:00,Marketing contact,2026-06-10 12:33:00,,,Source 121,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
Outreach Attempt 1,Lead,UDR 06,2026-06-10 14:05:00,Marketing contact,2026-06-09 11:00:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Outreach Attempt 1,Lead,UDR 06,2026-06-10 14:12:00,Marketing contact,2026-06-09 11:11:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Warm Lead,Lead,UDR 21,2026-06-10 14:20:00,Marketing contact,2026-06-10 12:38:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Outreach Attempt 1,Lead,UDR 06,2026-06-10 14:21:00,Marketing contact,2026-06-09 11:21:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Outreach Attempt 1,Lead,UDR 21,2026-06-10 14:31:00,Marketing contact,2026-06-10 12:29:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Outreach Attempt 1,Lead,UDR 08,2026-06-10 14:34:00,Marketing contact,2026-06-10 12:21:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Outreach Attempt 1,Lead,UDR 08,2026-06-10 14:37:00,Marketing contact,2026-06-10 12:30:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Cold Lead,Lead,UDR 21,2026-06-10 14:40:00,Marketing contact,2026-06-10 12:33:00,,,Source 121,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
Outreach Attempt 1,Lead,UDR 08,2026-06-10 14:44:00,Marketing contact,2026-06-10 12:39:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Outreach Attempt 1,Lead,UDR 02,2026-06-10 14:44:00,Marketing contact,2026-06-10 12:25:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Outreach Attempt 1,Lead,UDR 08,2026-06-10 14:47:00,Marketing contact,2026-06-10 12:33:00,,,Source 121,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
Outreach Attempt 1,Lead,UDR 02,2026-06-10 14:48:00,Marketing contact,2026-06-09 08:15:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 81,,,Uploaded paid leads workbook,Source 81,Paid
Outreach Attempt 1,Lead,UDR 08,2026-06-10 14:50:00,Marketing contact,2026-06-10 12:33:00,,,Source 121,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
Outreach Attempt 1,Lead,UDR 06,2026-06-10 14:56:00,Marketing contact,2026-06-10 12:27:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Outreach Attempt 1,Lead,UDR 06,2026-06-10 14:59:00,Marketing contact,2026-06-10 12:36:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Outreach Attempt 1,Lead,UDR 14,2026-06-10 15:00:00,Marketing contact,2026-06-10 12:33:00,,,Source 121,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
Outreach Attempt 1,Lead,UDR 06,2026-06-10 15:02:00,Marketing contact,2026-06-05 13:10:00,Military/Veteran,,,,Source 80,,,Uploaded paid leads workbook,Source 80,Paid
Outreach Attempt 1,Lead,UDR 21,2026-06-10 15:03:00,Marketing contact,2026-06-10 14:42:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 81,,,Uploaded paid leads workbook,Source 81,Paid
Outreach Attempt 1,Lead,UDR 08,2026-06-10 15:10:00,Marketing contact,2026-06-10 12:33:00,,,Source 121,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
Outreach Attempt 1,Lead,UDR 06,2026-06-10 15:15:00,Marketing contact,2026-06-07 21:08:00,Military/Veteran,,,,Source 80,,,Uploaded paid leads workbook,Source 80,Paid
Outreach Attempt 1,Lead,UDR 23,2026-06-10 15:28:00,Marketing contact,2026-06-10 14:38:00,Military/Veteran,,,,Source 80,,,Uploaded paid leads workbook,Source 80,Paid
Responded,Lead,UDR 17,2026-06-10 15:30:00,Marketing contact,2026-06-10 12:31:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Warm Lead,Lead,UDR 23,2026-06-10 15:44:00,Marketing contact,2026-06-09 11:15:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Warm Lead,Lead,UDR 14,2026-06-10 15:52:00,Marketing contact,2026-06-10 12:33:00,,,Source 121,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
Outreach Attempt 1,Lead,UDR 06,2026-06-10 16:05:00,Marketing contact,2026-06-10 12:33:00,,,Source 121,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
,Lead,UDR 06,2026-06-10 16:06:00,Marketing contact,2026-06-09 11:57:00,,,Source 121,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
Warm Lead,Lead,UDR 06,2026-06-10 16:08:00,Marketing contact,2026-06-02 19:04:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Outreach Attempt 1,Lead,UDR 06,2026-06-10 16:16:00,Marketing contact,2026-06-05 15:35:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 30,,,Uploaded paid leads workbook,Source 30,Paid
Responded,Lead,UDR 14,2026-06-10 16:26:00,Marketing contact,2026-06-07 13:31:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 81,,,Uploaded paid leads workbook,Source 81,Paid
New,Lead,UDR 08,2026-06-10 16:56:00,Marketing contact,2026-06-10 16:54:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 81,,,Uploaded paid leads workbook,Source 81,Paid
Responded,Lead,UDR 17,2026-06-10 17:29:00,Marketing contact,2026-06-10 16:15:00,Military/Veteran,,,,Source 80,,,Uploaded paid leads workbook,Source 80,Paid
Outreach Attempt 1,Lead,UDR 23,2026-06-10 17:32:00,Marketing contact,2026-06-10 12:31:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Outreach Attempt 1,Lead,UDR 23,2026-06-10 17:34:00,Marketing contact,2026-06-10 12:40:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Outreach Attempt 1,Lead,UDR 23,2026-06-10 17:35:00,Marketing contact,2026-06-10 12:22:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
New,Lead,UDR 12,2026-06-10 17:51:00,Marketing contact,2026-06-10 17:50:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 81,,,Uploaded paid leads workbook,Source 81,Paid
App Submitted - Qualified,Applicant,UDR 25,2026-06-10 17:52:00,Marketing contact,2026-06-08 09:07:00,Domestic (U.S. Citizen or Green Card Holder),,,100% Online,Source 58,Source 109,,Uploaded paid leads workbook,Source 58,Paid
Hot Lead,Lead,UDR 14,2026-06-10 18:48:00,Marketing contact,2026-06-10 12:33:00,,,Source 121,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
New,Lead,UDR 17,2026-06-10 20:17:00,Marketing contact,2026-06-08 17:45:00,Military/Veteran,,,,Source 80,,,Uploaded paid leads workbook,Source 80,Paid
New,Lead,UDR 06,2026-06-10 20:38:00,Marketing contact,2026-06-10 20:37:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 81,,,Uploaded paid leads workbook,Source 81,Paid
New,Lead,UDR 25,2026-06-10 20:48:00,Marketing contact,2026-06-10 20:45:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 81,,,Uploaded paid leads workbook,Source 81,Paid
New,Lead,UDR 23,2026-06-10 21:22:00,Marketing contact,2026-06-10 21:21:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 81,,,Uploaded paid leads workbook,Source 81,Paid
New,Lead,UDR 21,2026-06-10 21:53:00,Marketing contact,2026-06-10 21:50:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 81,,,Uploaded paid leads workbook,Source 81,Paid
New,Lead,UDR 23,2026-06-10 22:03:00,Marketing contact,2026-06-10 22:01:00,Military/Veteran,,,,Source 80,,,Uploaded paid leads workbook,Source 80,Paid
New,Lead,UDR 25,2026-06-10 23:59:00,Marketing contact,2026-06-08 13:09:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 81,,,Uploaded paid leads workbook,Source 81,Paid
New,Lead,UDR 08,2026-06-11 00:04:00,Marketing contact,2026-06-11 00:03:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 81,,,Uploaded paid leads workbook,Source 81,Paid
App Submitted - Unqualified,Applicant,UDR 06,2026-06-11 00:33:00,Marketing contact,2026-06-06 17:03:00,Domestic (U.S. Citizen or Green Card Holder),,,100% Online,Source 81,,,Uploaded paid leads workbook,Source 81,Paid
New,Lead,UDR 23,2026-06-11 00:39:00,Marketing contact,2026-06-11 00:38:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 81,,,Uploaded paid leads workbook,Source 81,Paid
New,Lead,UDR 17,2026-06-11 02:00:00,Marketing contact,2026-06-11 01:58:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 81,,,Uploaded paid leads workbook,Source 81,Paid
New,Lead,UDR 17,2026-06-11 05:42:00,Marketing contact,2026-06-11 05:40:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 81,,,Uploaded paid leads workbook,Source 81,Paid
New,Lead,UDR 21,2026-06-11 06:32:00,Marketing contact,2026-06-11 06:31:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 30,,,Uploaded paid leads workbook,Source 30,Paid
New,Lead,UDR 12,2026-06-11 06:39:00,Marketing contact,2026-06-11 06:38:00,Military/Veteran,,,,Source 80,,,Uploaded paid leads workbook,Source 80,Paid
New,Lead,UDR 08,2026-06-11 07:27:00,Marketing contact,2026-06-11 07:26:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 30,,,Uploaded paid leads workbook,Source 30,Paid
New,Lead,UDR 06,2026-06-11 07:31:00,Marketing contact,2026-06-11 07:29:00,Military/Veteran,,,,Source 80,,,Uploaded paid leads workbook,Source 80,Paid
New,Lead,UDR 12,2026-06-11 07:42:00,Marketing contact,2026-06-11 07:41:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 81,,,Uploaded paid leads workbook,Source 81,Paid
New,Lead,UDR 25,2026-06-11 07:48:00,Marketing contact,2026-06-11 07:46:00,Military/Veteran,,,,Source 80,,,Uploaded paid leads workbook,Source 80,Paid
New,Lead,UDR 17,2026-06-11 07:59:00,Marketing contact,2026-06-11 07:58:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 30,,,Uploaded paid leads workbook,Source 30,Paid
New,Lead,UDR 12,2026-06-11 08:17:00,Marketing contact,2026-06-11 08:15:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 30,,,Uploaded paid leads workbook,Source 30,Paid
New,Lead,UDR 06,2026-06-11 08:22:00,Marketing contact,2026-06-11 08:21:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 30,,,Uploaded paid leads workbook,Source 30,Paid
New,Lead,UDR 21,2026-06-11 08:32:00,Marketing contact,2026-06-11 08:30:00,Military/Veteran,,,,Source 80,,,Uploaded paid leads workbook,Source 80,Paid
New,Lead,UDR 25,2026-06-11 08:36:00,Marketing contact,2026-06-11 08:35:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 30,,,Uploaded paid leads workbook,Source 30,Paid
Outreach Attempt 1,Lead,UDR 02,2026-06-11 08:40:00,Marketing contact,2026-06-10 17:00:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 81,,,Uploaded paid leads workbook,Source 81,Paid
Outreach Attempt 1,Lead,UDR 02,2026-06-11 08:41:00,Marketing contact,2026-06-11 01:23:00,Military/Veteran,,,,Source 80,,,Uploaded paid leads workbook,Source 80,Paid
New,Lead,UDR 21,2026-06-11 08:43:00,Marketing contact,2026-06-11 08:36:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 30,,,Uploaded paid leads workbook,Source 30,Paid
App Submitted - Qualified,Applicant,UDR 08,2026-06-11 08:46:00,Marketing contact,2026-06-09 14:26:00,Military/Veteran,,,San Jose,Source 80,,,Uploaded paid leads workbook,Source 80,Paid
Outreach Attempt 1,Lead,UDR 02,2026-06-11 08:47:00,Marketing contact,2026-06-11 06:13:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 81,,,Uploaded paid leads workbook,Source 81,Paid
New,Lead,UDR 08,2026-06-11 08:47:00,Marketing contact,2026-06-11 08:45:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 30,,,Uploaded paid leads workbook,Source 30,Paid
Outreach Attempt 1,Lead,UDR 14,2026-06-11 09:12:00,Marketing contact,2026-06-10 20:45:00,Military/Veteran,,,,Source 80,,,Uploaded paid leads workbook,Source 80,Paid
Interviewed - Not Ready,Lead,UDR 02,2026-06-11 09:12:00,Marketing contact,2026-06-11 07:13:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 81,,,Uploaded paid leads workbook,Source 81,Paid
Outreach Attempt 1,Lead,UDR 02,2026-06-11 09:15:00,Marketing contact,2026-06-11 08:14:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 30,,,Uploaded paid leads workbook,Source 30,Paid
Dead Lead,Not a Lead,UDR 02,2026-06-11 09:16:00,Marketing contact,2026-06-10 18:41:00,Military/Veteran,,Source 100,,Source 58,,,Uploaded paid leads workbook,Source 58,Paid
New,Lead,UDR 17,2026-06-11 09:16:00,Marketing contact,2026-06-11 09:08:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 30,,,Uploaded paid leads workbook,Source 30,Paid
Outreach Attempt 1,Lead,UDR 14,2026-06-11 09:22:00,Marketing contact,2026-06-11 08:03:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 30,,,Uploaded paid leads workbook,Source 30,Paid
Outreach Attempt 1,Lead,UDR 14,2026-06-11 09:22:00,Marketing contact,2026-06-11 06:41:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 81,,,Uploaded paid leads workbook,Source 81,Paid
Outreach Attempt 1,Lead,UDR 14,2026-06-11 09:25:00,Marketing contact,2026-06-11 05:43:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 81,,,Uploaded paid leads workbook,Source 81,Paid
Cold Lead,Lead,UDR 02,2026-06-11 09:26:00,Marketing contact,2026-06-10 18:41:00,Military/Veteran,,Source 100,,Source 58,,,Uploaded paid leads workbook,Source 58,Paid
New,Lead,UDR 25,2026-06-11 09:26:00,Marketing contact,2026-06-03 19:48:00,Military/Veteran,,,,Source 80,,,Uploaded paid leads workbook,Source 80,Paid
Responded,Lead,UDR 14,2026-06-11 09:27:00,Marketing contact,2026-06-05 11:40:00,Military/Veteran,,,,Source 80,,,Uploaded paid leads workbook,Source 80,Paid
